"Group","GID","MCMDS","MCBSDS","CBSDRS","CGMS1","CGMS2","DM","HI","logTOPYLD","logRTNO"
"TARI_TP","PWANI:CA8RLANXX:8:526402",0,-0.0814922348040638,-0.0190314279805425,-0.0126002355305554,0.0929042523025814,0.919627122311952,0.00518202111821949,0.0297832403203572,-0.115724679629492
"TARI_TP","SAGONJA:250442928",0,0.0920630129363665,0.0151836726318261,-0.022812976254042,-0.0934312093795204,0.497010862643654,-0.0688592278880291,0.310153699861547,0.233347733097038
"TARI_TP","SAUTI:250442940",0,0.0540275571303639,0.0238968293214001,0.00564747184353205,-0.0745514011332665,-0.392927039580287,-0.0168189264713382,0.277688397283745,0.00212921051435368
"TARI_TP","SHIBE:250442903",0,-0.0261966637555176,0.0520300432565439,0.0440204419970423,0.0374159605249291,0.674624196019429,0.191179576239788,-0.0458195085100611,0.23600408816104
"TARI_TP","TAJIRIKA:250442929",0,0.0772862424752898,0.0122432577704783,0.0225161935733741,-0.0840462848885531,-0.788720143003161,-0.0790387453290565,0.196610867368107,-0.184719593656327
"TARI_TP","UKG1205_001:CAAC5ANXX:7:526783",0,-0.0898901791106026,-0.0117711567612864,0.0882597517748919,0.0986859746701095,0.0418021263458863,0.00527167053977435,-0.312720420235947,-0.13905143440229
"TARI_TP","UKG1205_005:CAAC5ANXX:7:526802",0,-0.0769492323140099,0.0104420357412002,0.0483687475165011,0.0363071452869097,-0.289758420392704,-0.00241001328486182,-0.44085082243803,-0.457760021499137
"TARI_TP","UKG1205_010:CAAC5ANXX:7:526786",0,-0.048255285485747,-0.0366629046579241,-0.135296324165257,-0.0767137716340903,0.507611399753722,-0.00212348151528903,0.0137200558993749,0.129590321415451
"TARI_TP","UKG1205_015:CAAC5ANXX:7:526805",0,-0.140217319346404,-0.0431577906107807,0.0806168324386301,0.0604740315986988,0.674951383268089,-0.00713975693628474,-0.237479972824213,-0.277708206567589
"TARI_TP","UKG1205_023:CAAC5ANXX:7:526779",0,-0.0145532416313901,-0.00863310012090164,0.0849001508840156,0.0187150017901236,0.942394053105085,-0.000505318837170202,-0.125135732617543,-0.244868327423839
"TARI_TP","UKG1205_063:CAAC5ANXX:7:526817",0,-0.077429943899621,-0.0412969241239877,0.00514387378102552,-0.00397988188968798,0.39296509432567,-0.00340254522146588,-0.262762309904827,-0.163081101537833
"TARI_TP","UKG1205_066:CAAC5ANXX:7:526774",0,0.10608713781515,0.00519413236387474,0.0665045922498439,0.0705013733418497,-0.270333858953778,0.0163488662349505,0.226834432531031,-0.30993869617772
"TARI_TP","UKG1205_077:CAAC5ANXX:7:526775",0,-0.0410946841259456,0.00216794601543953,0.120484802728861,0.0674713335349096,0.198375611839966,0.0205507956229672,-0.0536550662761648,-0.031614383031124
"TARI_TP","UKG1207_001:CAAC5ANXX:4:526442",0,0.012557083408915,0.0298859672616553,0.0680891615653434,0.123734101802439,0.0704635763989634,-0.00411167240730412,-0.104891166362176,-0.0921917151375976
"TARI_TP","UKG1207_002:CAAC5ANXX:7:526739",0,-0.0372404934380736,-0.00909553227143432,-0.0889023981461538,-0.0535206990325737,-0.521773334825764,0.000265390330522556,0.0222900202200209,0.065739549396598
"TARI_TP","UKG1207_013:CAAC5ANXX:7:526755",0,-0.103018081611048,-0.0311656079547512,-0.177554975110441,-0.0688630635628551,-0.0547827658421577,-0.00799608068077593,-0.00133097836953697,0.111923865129774
"TARI_TP","UKG1207_014:CAAC5ANXX:7:526766",0,-0.108315916473393,-0.042442006732251,-0.129764972060445,-0.00282436025801183,-0.637877640855636,-0.00704330928350915,-0.145632068915814,-0.142100502809036
"TARI_TP","UKG1207_038:CAAC5ANXX:7:526789",0,0.243226620713236,0.0445891924130199,0.181473189799446,0.0143348218499736,-0.415969225535905,0.0126760254018512,0.1180506501505,0.163324552648018
"TARI_TP","UKG1207_040:CAAC5ANXX:7:526731",0,-0.0694866569320012,-0.0444935864181778,-0.22369234114559,0.000491962635117836,-0.079093791049627,0.00663721239922893,0.0809700416275156,0.198932739266185
"TARI_TP","UKG1208_002:CAAC5ANXX:7:526734",0,-0.0874491438497351,-0.0555749346630364,-0.0841789637784223,-0.0337576080535327,-0.63429868612574,-0.00604065093653592,0.0877952430818274,0.118282552805936
"TARI_TP","UKG1208_004:CAAC5ANXX:7:526804",0,0.193379104797459,0.0685644297325612,0.0764180803267495,0.0260544746425195,0.552541302999441,0.0201442003664615,-0.0385137273365779,-0.284246157420038
"TARI_TP","UKG1209_001:CAAC5ANXX:7:526773",0,-0.113233183326025,0.00384214832461517,0.126390116622781,0.0863111315750915,0.357166471310686,0.0142221467982019,0.0591903359173692,-0.432463128751589
"TARI_TP","UKG1210_003:CAAC5ANXX:7:526741",0,-0.0299536478705657,0.00289669211716047,0.0861728122819729,0.105333968775366,0.175189875475015,0.00336619576983802,0.133127305630894,-0.149447573373867
"TARI_TP","UKG1214_002:CAAC5ANXX:7:526758",0,-0.164835954234145,-0.0628585242291682,0.129286711074839,0.0887443650921169,1.63542558720634,-0.0122215727469784,-0.213654307372863,-0.0547381480874179
"TARI_TP","UKG1214_011:CAAC5ANXX:7:526756",0,-0.145968277623556,-0.0578539294728519,0.0604906735924411,0.108734975025349,0.359916674754736,0.000480847238607908,-0.0946354436978258,-0.102312745310392
"TARI_TP","UKG1214_019:CAAC5ANXX:7:526797",0,-0.175385539777879,-0.055216241045943,-0.0397331259819069,0.10983695417666,0.100407660134479,0.00914675224452241,0.108138052911139,-0.0643604315046842
"TARI_TP","UKG1214_024:CAAC5ANXX:7:526792",0,0.106389775484051,0.00573663832095882,0.0666895655265014,0.0705906850853831,-0.263013245089485,0.0160915418505998,0.228186788928769,-0.306782870628093
"TARI_TP","UKG1216_001:CAAC5ANXX:7:526729",0,-0.00324585236720379,-0.0274426768911546,-0.214670910951208,-0.103453770720593,-0.338446724333112,-0.00479539509015797,0.166994912748388,0.12948835137641
"TARI_TP","UKG1216_006:CAAC5ANXX:7:526743",0,-0.02718371852626,0.0214100353492471,0.229600045895226,0.0628863985261793,-0.290633963577351,0.0176045122910941,0.187446153653453,-0.0706212936865166
"TARI_TP","UKG1216_019:CAAC5ANXX:7:526744",0,-0.0768788268630462,0.0268352562462719,0.118912127085593,0.0823945974398153,0.606488542270334,0.0229807267980679,0.0641876236137671,-0.106645651783383
"TARI_TP","UKG1218_010:CAAC5ANXX:7:526752",0,-0.00523415151293591,0.00825645334513657,0.10034197399329,-0.0167940645002057,-0.104430273736678,0.00533599474175453,0.18461138153516,-0.136338444601172
"TARI_TP","UKG1218_013:CAAC5ANXX:7:526763",0,0.0472840710517498,-0.000794967305908844,0.222491632018974,0.0837080080005947,-0.371109000427307,0.0133937056192868,-0.049054705222505,-0.326569217294921
"TARI_TP","UKG1219_005:CAAC5ANXX:7:526771",0,-0.0496991131344958,0.000868345490751802,0.122775325683489,-0.0383867246928602,0.576857570716472,-0.0123097479834698,-0.00286807832360112,-0.197185619046124
"TARI_TP","UKG1221_005:CAAC5ANXX:7:526748",0,0.0453429727147154,-0.016773789065005,0.0352362358335261,0.0537322109609717,-0.836162904928893,-0.00308220531441465,-0.016186060443412,0.23298948827755
"TARI_TP","UKG1221_008:CAAC5ANXX:7:526807",0,-0.0690345432798231,-0.0168067236630562,-0.0280931359288696,0.0169997942069483,-0.439859214737942,-0.0024060753229982,-0.0585885917825798,0.247129004894579
"TARI_TP","UKG1221_015:CAAC5ANXX:7:526796",0,-0.175388952726605,-0.0202538156029986,-0.0225774518638105,0.104261871769032,-2.7330582748852,-0.0033748794925367,-0.0483850342145885,0.00542612349406915
"TARI_TP","UKG1221_022:CAAC5ANXX:7:526736",0,0.0477112666277075,-0.0140959694480078,0.0122891476137242,0.0394000867859602,-1.71919186605001,0.00227577798595016,0.0777341755783599,0.138308365376105
"TARI_TP","UKG1222_010:CAAC5ANXX:7:526819",0,-0.0243466325410157,0.0345156329776684,0.0669601240637152,-0.00564769607249557,0.503513200210063,0.0120503141378506,0.320277006567481,0.163201531057342
"TARI_TP","UKG1229_002:CAAC5ANXX:7:526760",0,-0.0288912728831383,0.0160194696667839,0.215605141787699,0.0361099981723747,0.559015875813208,0.0208658404588305,0.14001606672228,-0.0846694066180055
"TARI_TP","UKG12OP01_002:CA8RLANXX:8:526421",0,0.00540242761165287,-0.0492642733503374,-0.241259532462326,0.032917365323993,0.13872870119619,0.00366596959974374,-0.190491953352435,0.0255251943377744
"TARI_TP","UKG12OP01_003:CAAC5ANXX:4:526512",0,0.26549490994058,-0.0525213534352432,0.0602407321541926,0.121810008167975,-2.30471061033805,-0.0151970493765463,-0.133724082641557,0.194992638221679
"TARI_TP","UKG12OP01_004:CAAC5ANXX:4:526499",0,0.0588329711613042,0.058659329664334,-0.0458483418553498,0.151511909297906,-0.773076644485328,0.00813769731412383,0.0550645951455075,0.0409035116029958
"TARI_TP","UKG12OP01_005:CA8RLANXX:8:526374",0,0.199332355561141,0.0336941021902957,0.0197171513744737,-0.0477708374523075,1.18223700579275,0.0195321731245387,0.385980559959992,0.00190584877542632
"TARI_TP","UKG12OP01_008:CAAC5ANXX:4:526462",0,0.138388266316253,0.0729827462575199,-0.0303858867359903,0.10901968909349,-0.726355649515909,0.0113204311820575,0.00403783968213413,-0.182401199315663
"TARI_TP","UKG12OP01_009:CAAC5ANXX:4:526501",0,0.182250735724718,0.0249312012563051,0.113722852504218,0.0323186757201,1.03463613632616,0.0141091338655359,-0.0213201307677526,0.00662447873285846
"TARI_TP","UKG12OP01_010:CA8RLANXX:8:526371",0,0.240356753423882,0.0198971335645764,-0.00334429190792209,-0.0578467858309687,0.876743263105964,0.0210170210825869,0.136116839553491,-0.149797234549086
"TARI_TP","UKG12OP01_013:CA8RLANXX:8:526435",0,0.0709947268049835,-0.00494771178454693,0.0751696335636284,0.128256895832491,0.930676286851613,0.00827932384642299,-0.116857791060925,-0.0240954628504766
"TARI_TP","UKG12OP01_018:CAAC5ANXX:4:526486",0,0.0351898591537298,-0.0084939132129822,0.0877163241299061,0.1091935016252,1.39331979581473,0.00876035835567027,-0.0769018462888796,0.122434766398037
"TARI_TP","UKG12OP01_019:CA8RLANXX:8:526346",0,0.126919526249999,0.000504784108450545,0.0118755364681374,0.0610381769463507,-1.97856144039805,0.00322586967902199,0.140818870900575,0.202634351761433
"TARI_TP","UKG12OP01_020:CA8RLANXX:8:526423",0,0.229158419727216,0.0265385078050666,0.0784491751620976,0.0347373348052437,0.441652714473234,0.0241271165975006,0.0964933806696186,-0.0582038285998397
"TARI_TP","UKG12OP01_021:CA8RLANXX:8:526397",0,0.0341424290412136,0.0136876690408867,-0.0263584621530107,-0.0733270537152971,0.385379186595283,0.0881888148952692,0.293995718898144,-0.0188168684906558
"TARI_TP","UKG12OP01_022:CAAC5ANXX:4:526465",0,0.103730776169327,0.0339150811855442,0.0379911077334268,-0.0048171344291699,0.847523184854819,0.0242256664161109,0.226053723720744,0.018437838161907
"TARI_TP","UKG12OP01_023:CAAC5ANXX:4:526523",0,0.135578223896162,0.0261941019207427,0.0823239891211121,-0.0279044865490495,0.976399276546595,0.0153087876381659,0.256009626497639,0.00470867646732467
"TARI_TP","UKG12OP01_025:CAAC5ANXX:7:526753",0,0.0850832480672481,0.00708783090465902,0.05608212999019,0.0630875271462722,-0.546664101742146,0.0172676154319954,-0.0408046222040429,-0.16921836405162
"TARI_TP","UKG12OP01_036:CAAC5ANXX:7:526801",0,0.246372674323782,0.0446204449104269,0.187384227193321,0.0147488053423248,-0.283194520880922,0.012086124829422,0.0971102201605347,0.159013650277829
"TARI_TP","UKG12OP01_040:CAAC5ANXX:7:526733",0,0.228426279748407,0.0251608889484388,0.138437309630487,0.0786139886428089,-0.599959506141593,0.00153536200807557,-0.0623982799315493,0.00434919476295749
"TARI_TP","UKG12OP01_060:CAAC5ANXX:7:526782",0,0.0322310145158213,0.00278916613246986,0.273043818810709,0.134058006000193,-0.834654463909825,0.0121478908959414,-0.421433822810686,-0.406161862957305
"TARI_TP","UKG12OP01_061:CAAC5ANXX:7:526794",0,0.0329661051940997,0.0336142669178168,0.0951022439141171,0.114072213438679,-0.105506788579721,0.0155971845490307,0.00449039616315852,-0.111510170629375
"TARI_TP","UKG12OP01_080:CAAC5ANXX:7:526810",0,-0.0231410547552874,-0.00087435101322012,0.231146625153089,0.0694618310768055,0.826898593404194,0.0222086954774163,0.0820444964626124,-0.0420100519032347
"TARI_TP","UKG12OP01_082:CAAC5ANXX:7:526746",0,-0.00505241328422732,0.0298718018915715,0.205053635965914,0.148661327687437,-2.08113856279608,0.0112960058103942,0.0115671847489125,-0.132636149332371
"TARI_TP","UKG12OP01_102:CAAC5ANXX:7:526730",0,-0.0475953340011951,-0.0298103280197503,-0.157086268065274,-0.0457267443396246,-0.607227223912574,-0.00417856053886502,0.0444230920959499,0.0854131269181799
"TARI_TP","UKG12OP01_103:CAAC5ANXX:7:526808",0,0.291923583657899,0.0532776080286333,0.209414984303082,0.0754467123441469,-1.7737133966846,0.0103634567436678,0.0251339239493363,-0.179025700521569
"TARI_TP","UKG12OP01_114:CAAC5ANXX:7:526795",0,0.15648858904023,0.026110245148148,0.0940608424410984,0.0529361093196059,0.124581059327518,0.012298353275556,0.143724567766156,-0.0229048814109182
"TARI_TP","UKG12OP01_121:CAAC5ANXX:7:526813",0,0.201247827854919,0.00777576841270053,0.0483450611618057,0.0336833866864212,-0.0085626506296303,0.00447765030674204,-0.0274619362198382,-0.0213740868372763
"TARI_TP","UKG12OP01_127:CAAC5ANXX:7:526811",0,-0.0143881903794368,0.0179346180361494,0.208490014570452,0.0616574871986894,0.605261507521527,0.0166103107520811,0.169328562426359,0.132043428999354
"TARI_TP","UKG12OP01_133:CAAC5ANXX:7:526726",0,-0.043216333265985,0.00511354646810949,0.127532959304731,0.0956503061303367,-0.828955804146409,0.00494178588909744,-0.0542064328420118,-0.00213383959587776
"TARI_TP","UKG12OP01_135:CAAC5ANXX:7:526776",0,0.148748046221505,0.033036767549611,0.0783857697653788,0.0548636032465874,-0.0709346534794298,0.0158430183348809,0.170285489317421,-0.00334681933889868
"TARI_TP","UKG12OP01_139:CAAC5ANXX:7:526757",0,0.0677975764908258,0.0016819511694065,0.279910296969266,0.087532422453527,-1.69872361802807,0.014068557163308,-0.123192908837719,-0.098783210617758
"TARI_TP","UKG12OP01_143:CAAC5ANXX:7:526727",0,0.158910681957901,0.0220928157853499,0.249361926550536,0.0583257389097105,0.0706723625105138,0.00968275110465679,0.0948455953089283,-0.054205365372175
"TARI_TP","UKG12OP01_150:CAAC5ANXX:7:526740",0,0.0455450250787767,0.0817224645262205,0.0698938413076073,0.13322391398284,-1.49471074180385,0.00743671941427511,-0.0523372398224236,-0.217844744398494
"TARI_TP","UKG12OP01_179:CAAC5ANXX:7:526754",0,-0.00372057034712071,0.0293824942811532,0.353531299245535,0.16167636690234,-2.45315386094669,0.00825766125080057,-0.626553972313194,-0.528700709431425
"TARI_TP","UKG12OP01_187:CAAC5ANXX:7:526815",0,0.169467424582588,0.0356884428966931,0.152689391809365,0.0730143324931179,-0.455298058796772,0.012957131288792,0.213503031836332,0.035461023220975
"TARI_TP","UKG12OP01_188:CAAC5ANXX:7:526790",0,-0.0482866556786167,0.0017191466438189,0.121690433760691,0.0671234789646489,0.26248317328122,0.0206141788236103,-0.0178319125616975,-0.0232196785836539
"TARI_TP","UKG12OP01_241:CAAC5ANXX:7:526768",0,-0.0029308456735219,0.0186203370369974,0.196374785388009,0.0648087430711466,0.780891476172769,0.016398790720572,0.0913155418148605,-0.0270234239592541
"TARI_TP","UKG12OP01_252:CAAC5ANXX:7:526780",0,0.135932667866988,0.0393778304212819,0.1133288109388,0.0434797175981928,-0.831271556694311,-0.000369821227757883,0.337324046353436,0.198002781202177
"TARI_TP","UKG12OP01_256:CAAC5ANXX:7:526765",0,0.0124292045717918,0.00871398751360536,-0.0514537956454413,0.087942743694094,0.980612932060436,0.0158323796944235,0.350402042683365,0.107511334265677
"TARI_TP","UKG12OP01_265:CAAC5ANXX:7:526781",0,0.310296403654795,0.059462272235744,0.0134266015181706,0.0435328271633463,0.40077817620078,0.00665969186479376,0.00583688174324986,-0.0603203399063936
"TARI_TP","UKG12OP01_295:CAAC5ANXX:7:526762",0,0.133219340828239,0.00131123124044509,0.222563573281679,0.100609984289796,-1.0779576204524,-0.0054703387487723,-0.341044142618262,-0.276171026757505
"TARI_TP","UKG12OP01_307:CAAC5ANXX:7:526788",0,0.0618427092292916,0.017502288009203,0.0844583763566605,0.0439454207473578,-0.874967744926259,0.0107493261787299,0.137961998528699,-0.0425926473544075
"TARI_TP","UKG12OP01_312:CAAC5ANXX:7:526745",0,-0.000412992355810379,0.0142947736396821,0.0455008500392721,0.0666153843336787,-0.998449349082922,0.00407368364543651,0.179117513585306,-0.00450308988999913
"TARI_TP","UKG12OP01_320:CAAC5ANXX:7:526742",0,0.0437242299153553,0.0830669856598681,0.0700716265325099,0.0420833709746182,-0.473034829891306,0.00661618909523939,0.268142310276723,0.0354198186173142
"TARI_TP","UKG12OP01_321:CAAC5ANXX:7:526803",0,-0.112095925067959,-0.00275164980657177,0.214056927814167,0.0522899154976361,0.978131761926713,0.0165866744285246,0.165365614636247,0.12626358893954
"TARI_TP","UKG12OP01_324:CAAC5ANXX:7:526785",0,0.0889053598162511,0.0574269364491699,0.173898334197423,0.0466457269448165,-0.493905581279489,0.00534700626873106,0.235565739986336,0.0622421038032518
"TARI_TP","UKG12OP01_325:CAAC5ANXX:7:526812",0,0.145255520294842,0.0531581864057435,0.140886250364617,0.0268066037081513,-0.643703514776371,0.00834381768427104,0.0499384703827584,-0.0761882904332933
"TARI_TP","UKG12OP01_327:CAAC5ANXX:7:526816",0,0.0612489124559616,0.0654799304609575,0.141061539833627,0.137397297679326,-0.200230909282883,0.00335881482979081,0.0610835532688157,-0.118539469592498
"TARI_TP","UKG12OP01_345:CAAC5ANXX:7:526728",0,0.0044124036226517,0.0198837311217287,0.0599721653764133,0.0888712115099353,-0.70847679652544,0.0121695324200619,0.00517721590135955,-0.0432337089135729
"TARI_TP","UKG12OP01_355:CAAC5ANXX:7:526751",0,0.130773422871976,0.0636572714398564,0.234562165405693,0.106231021969065,-1.01556606348758,0.000939238398859842,0.0750114716769003,-0.0792145651228753
"TARI_TP","UKG12OP01_359:CAAC5ANXX:7:526777",0,0.0132528199831821,-0.000150022509929799,0.220005662390844,0.0779235167520715,-0.697867979225641,0.00601285744005884,0.164068654736468,0.0437110403331149
"TARI_TP","UKG12OP01_362:CAAC5ANXX:7:526764",0,0.0753166697882418,0.0752519419738492,0.0450089576563886,0.094456728793846,-0.885118879894993,0.00161585255106412,0.162666655322325,-0.061507646394192
"TARI_TP","UKG12OP02_004:CA8RLANXX:8:526413",0,0.146948968282483,0.0510946770782747,0.0427351583745609,0.0236058322473672,0.449105398275901,0.018388156048871,0.234329832113008,0.0894615011320795
"TARI_TP","UKG12OP02_005:CAAC5ANXX:4:526485",0,0.0329588457841776,0.0224675942969881,0.141146563235263,0.0328039261588022,0.103228343541506,-0.000895231086856827,0.0475569108600086,0.0301693581288644
"TARI_TP","UKG12OP02_006:CA8RLANXX:8:526348",0,0.00880255361823301,-0.0287733595164729,0.13254396950662,0.0736880958259101,0.716900797732096,0.00827096467117051,-0.00775358471295181,-0.0961643384140142
"TARI_TP","UKG12OP02_011:CAAC5ANXX:7:526791",0,-0.0822442147804635,0.0111972283263297,0.145314152300012,0.0548094225503753,0.313846560501287,0.0149255529170768,0.157197807461174,0.137353431188778
"TARI_TP","UKG12OP03_001:CA8RLANXX:8:526407",0,0.187238877449315,0.0473663045707669,0.0506876744817946,0.054929174899738,0.954949863041303,0.0219609029887771,0.20252763144271,-0.13343098321511
"TARI_TP","UKG12OP03_002:CAAC5ANXX:4:526440",0,-0.0857981223091585,0.0111326452662698,0.146990532660845,0.00189098738991633,1.54592756027848,0.0205249592433935,0.406758763706169,0.161266350998492
"TARI_TP","UKG12OP03_003:CA8RLANXX:8:526358",0,-0.0190881718688196,0.0135674048389798,0.0977622168145244,-0.0367264240054043,1.33496370758353,0.0213529157827085,0.399099598292531,0.0768608702150434
"TARI_TP","UKG12OP03_004:CA8RLANXX:8:526381",0,-0.0162433635366166,-0.00272285509793248,0.175087116210551,0.0174497283030445,0.804825403909787,0.00717113063737312,-0.0387980078885115,-0.118337605399183
"TARI_TP","UKG12OP03_006:CA8RLANXX:8:526416",0,0.188888343407295,0.0363902468127026,0.0239528912350332,0.0235760658529034,0.346639209392284,0.0232413374432248,0.291864418856532,-0.0346221847378123
"TARI_TP","UKG12OP03_007:CA8RLANXX:8:526373",0,0.0104264887388086,-0.00338093085237058,0.110614107406286,0.0645987509120988,1.50887970439533,0.0225053088063682,0.193924266311648,-0.0387933797154199
"TARI_TP","UKG12OP03_008:CA8RLANXX:8:526395",0,0.154663727331952,0.0364473942390332,0.00398513247102016,0.039250455473981,0.403477175780694,0.0184991579602702,0.267952815709624,-0.0285173087157877
"TARI_TP","UKG12OP03_011:CA8RLANXX:8:526432",0,-0.0803040138300664,0.0160752084647206,0.071303009824637,0.051567077292132,-0.713022548265887,-0.00662756493499311,0.149462800712406,0.0804947795113057
"TARI_TP","UKG12OP03_012:CAAC5ANXX:4:526525",0,-0.00763777880830921,0.0224741760735595,-0.00844048532105239,0.0537113750429707,0.480964375912662,0.0128526314749164,0.180409970670103,-0.114367041846454
"TARI_TP","UKG12OP03_014:CAAC5ANXX:4:526438",0,-0.00210838682383635,0.0284169749465868,-0.0614308729811072,-0.0294530918846122,-0.760151636192651,0.00822524128975382,0.150031055330542,0.0739877152264699
"TARI_TP","UKG12OP03_018:CAAC5ANXX:4:526513",0,0.0327941217445583,0.0302383103190446,-0.0128873153811477,-0.0528855981591665,-0.726937678324255,0.0123955861603089,-0.00360884876453114,-0.0134262650237548
"TARI_TP","UKG12OP03_019:CAAC5ANXX:4:526521",0,0.146702301453576,0.010442041870652,0.0972532547778716,0.0264266535382201,1.26907001518045,0.0140615238053997,-0.0098148948333002,-0.00419202980084503
"TARI_TP","UKG12OP04_006:CAAC5ANXX:7:526798",0,0.23659598444752,-0.0143371072283993,0.154369847111407,0.0359149230016919,1.07751719969999,0.0209446127357953,0.0759115287916329,0.0100251890248108
"TARI_TP","UKG12OP04_007:CAAC5ANXX:7:526738",0,0.0121557869793208,-0.0148689989615526,0.112997215642182,0.0973175567506607,0.203566061804203,0.00824232659641458,0.134424288651509,0.0173628484806746
"TARI_TP","UKG12OP04_010:CAAC5ANXX:7:526809",0,0.253293496309007,-0.0421543549855366,0.219154378787354,0.0592712901116087,1.46801639671711,-0.014657630968019,-0.176504740960455,-0.205515626111873
"TARI_TP","UKG12OP04_021:CAAC5ANXX:7:526767",0,-0.0183616843366918,0.00530537852655779,-0.00547504204464924,0.0369812334478576,0.401716560065391,0.0197409626460667,0.182419666094054,-0.00464433584343528
"TARI_TP","UKG12OP04_022:CAAC5ANXX:7:526814",0,0.227029063606643,0.0397640645847771,0.160259608460275,-0.0855600010740297,0.509401007645508,0.00308228495264835,-0.0778459250380879,0.0891978698929772
"TARI_TP","UKG12OP04_035:CAAC5ANXX:7:526787",0,0.0305340095724497,0.0388544523911419,0.1352626383564,0.0720278607669454,-0.781621930350983,0.00592137871040863,-0.0274411126133708,-0.178109316760855
"TARI_TP","UKG12OP05_001:CAAC5ANXX:4:526510",0,-0.198499430991522,0.0562184040910753,0.0204926931840812,0.327913867478563,-2.29908293951888,0.010741621602276,-0.16304362656122,-0.391037023483599
"TARI_TP","UKG12OP05_003:CA8RLANXX:8:526351",0,0.323701415389594,0.102990545608677,0.0528245220756936,0.219826830186223,-2.67519631890341,0.0100936449315902,-0.377210379585148,-0.781115370730284
