"Group","GID","MCMDS","MCBSDS","CBSDRS","CGMS1","CGMS2","DM","PLTHT","HI","logDYLD","logFYLD","logTOPYLD","logRTNO"
"DCas20_5629","TARI0022_A07...TZMRK180004",0,0.102079060859186,0.0272814419915358,-0.0195264979809275,-0.0340785010029198,-0.915078729039267,0.393730781762459,0.000234142501250156,-0.00422170407026172,-0.00295895603559573,0.0905119878191924,0.0164634648821644
"DCas20_5629","TARI0022_A08...TZMRK180004",0,0.0969657148237348,0.0376603303391298,-0.0140583478987115,-0.0188871804055231,-0.849270126519967,0.211555967450866,0.00869556991863223,-0.0044419058328974,0.000395308537859909,0.0418290814745496,0.0023774979102717
"DCas20_5629","TARI0022_A09...TZMRK180004",0,0.11263229468428,0.0221405851552953,0.0113847598736906,-0.0135952135204563,-0.702058098034845,-0.276791509825478,0.00371114703702476,-0.003293362301551,-0.00110344515561275,0.0901002305825924,0.034629697462753
"DCas20_5629","TARI0022_A10...TZMRK180004",0,0.0374486619629845,-0.0212470438612499,0.0185183245793869,-0.0301115413867698,-0.021870445519034,-2.18757003772683,0.0288886099610356,0.0236345601872104,-0.00510949918125532,-0.211636379367118,0.0271467640111593
"DCas20_5629","TARI0022_A11...TZMRK180004_85.492",0,0.0889900085261535,-0.00774097041920002,0.118775933928828,-0.00389070671682775,-0.182802446704417,-2.40647524240964,0.0247659888501328,0.0197354534430705,-0.00434590686611263,-0.227752104293427,-0.0901407292154142
"DCas20_5629","TARI0022_A12...TZMRK180004",0,0.119875285942698,0.0172740917096795,0.0297458648520431,0.00719574174747994,-0.884887487299113,-0.389681038542794,0.00406060369632308,-0.00491708031320625,0.0037811465097891,0.0772917352577371,0.0302340284631351
"DCas20_5629","TARI0022_B01...TZMRK180003",0,0.0514719041462963,0.00661313888583746,0.0224580819735726,-0.0321168362782855,-0.104180060531726,-1.35020437769907,0.0209496268779218,0.0159557622815745,-0.0119590378391556,-0.221907263155016,-0.0808771270544759
"DCas20_5629","TARI0022_B02...TZMRK180003",0,-0.0337768573267674,-0.0147193369632786,-0.0484419155789657,0.0320719864175346,0.00250565716507264,-1.40819899539491,0.0127897704281543,0.00914845867131492,-0.010335791198855,-0.0614008215596335,-0.057367215482966
"DCas20_5629","TARI0022_B03...TZMRK180004",0,0.0594243488956032,0.0219088090514021,0.0387457932418913,0.0273881283753534,-0.515230807913044,-0.939567414465289,0.0104422263334676,-0.00434032557708631,-0.00382978357633166,-0.00500626669557568,0.0163675222810129
"DCas20_5629","TARI0022_B04...TZMRK180004",0,0.100120254669935,0.0267991735894903,-0.0203806698829799,-0.0855242702084186,-0.809200908609378,-0.915110619436625,-0.0021745018411783,0.00892771966965063,-0.00684014141881321,-0.00172322340159235,-0.0308468570261294
"DCas20_5629","TARI0022_B05...TZMRK180004_10.417",0,0.0610902304111219,0.0385347199170268,-0.0291721971177654,-0.0332250972622972,-0.0413464222949128,-0.280836776963633,0.00726468445497787,0.00188619195832157,-0.00360138064400979,0.149681586177865,0.00924980988904691
"DCas20_5629","TARI0022_B06...TZMRK180004",0,0.086388497417722,0.0151385045832535,0.015414991218724,-0.0116302979972124,-0.111408600370045,-1.40357273332427,0.0198163621963716,0.00991971667202173,0.00121526665041716,0.0363967872653675,0.0820232471931548
"DCas20_5629","TARI0022_B07...TZMRK180004",0,0.0356635990773542,-0.0143085519907401,0.0170281081071323,0.0496547038069404,-0.520499148416162,-1.408789667573,0.0143986395171906,0.00764337872517263,-4.53052467692581e-05,-0.104410697614869,0.010359844400356
"DCas20_5629","TARI0022_B08...TZMRK180004",0,0.0984002652855306,0.00819955535227821,-0.0303920799163143,-0.00905648512632663,-0.846085845907841,-0.461204018621354,-0.00240425040284669,-0.00631857724582617,-0.00170543671535158,0.000787253298005918,0.00978325164249426
"DCas20_5629","TARI0022_B09...TZMRK180004_40.447",0,0.0638606648172136,0.0303878842458766,-0.0120803740389529,-0.0402762288103007,-0.631689400008712,-0.206615236778385,0.00785888556583737,-0.00223481634800664,0.000187992977663585,0.111916987169394,0.0252880156366373
"DCas20_5629","TARI0022_B10...TZMRK180004",0,0.056386350715203,0.0185019182715138,0.00512845506974803,-0.0633165143636553,-0.397946512751102,-0.709234354736292,0.0146345539482894,0.00728983334037181,-0.00244413413431427,0.011048814966139,0.0277757562779416
"DCas20_5629","TARI0022_B11...TZMRK180004",0,0.103582167692834,0.0142651202472112,0.0177875542512733,-0.0126307029627786,-0.65767216064633,-0.906447317511795,0.0177171584536465,0.00209568374163555,-0.000758775980505938,0.0260362517987116,0.0309505026688815
"DCas20_5629","TARI0022_B12...TZMRK180004",0,-0.0447052765330538,0.0114348375438726,0.0511601594088682,0.0591373515950422,-0.0293650641655898,-1.41628116200414,0.01558677288273,-0.00196502915865049,0.00448075228928424,-0.054760557612422,0.0154090331608215
"DCas20_5629","TARI0022_C01...TZMRK180003",0,0.0303154358804748,0.0264873277216198,-0.0504616451621745,-0.0206790556001997,-0.237570899407154,-0.119055988082725,0.00195981185378662,0.000487156083242809,-0.00926182316625362,0.121923563319087,0.0641100576231844
"DCas20_5629","TARI0022_C02...TZMRK180003",0,0.0493148072907629,0.0301812418858517,-0.026837216845657,-0.0995479438667458,-0.320538234850474,0.658890590860335,-0.0112083111268609,0.000189327231354184,-0.00948668668889636,0.0958312432661974,0.00298950775122683
"DCas20_5629","TARI0022_C03...TZMRK180004_25.432",0,0.00553911493232364,-0.0137609115671911,0.0591770998415563,0.0254718325660639,-0.0690094539342217,-2.29022132313646,0.0260268935683838,0.0170636878584629,-0.0027666181034473,-0.334928521079361,-0.0404158891205012
"DCas20_5629","TARI0022_C04...TZMRK180004",0,0.152007433661446,0.0349427058933459,0.0389378246855332,-0.038541524374382,-0.642045031835048,-0.253541514306214,0.00382208611677253,-0.000427947859757473,-0.00231228621760258,0.0430885501696071,0.000593837611775646
"DCas20_5629","TARI0022_C05...TZMRK180004",0,0.0135591640866824,0.00216062665356751,0.0269129334485005,0.0378233411374487,-1.0049613366734,-1.26052182630751,0.0162990271558156,0.00620791944262061,-0.00060670211691172,-0.0763364381033531,-0.0240043956000989
"DCas20_5629","TARI0022_C06...TZMRK180004_1.408",0,-0.0108932252560274,0.0139705766871645,0.0284063626157668,0.0101440943765798,-0.609112171948594,-1.70699181687382,0.020380913872699,0.00846630608642501,-0.00308588641360028,0.00474468923167035,-0.0299696885301437
